model,measure,kind,signal,case,value,status,raw_output
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,46,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,47,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,48,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,49,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,50,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,51,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,52,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,53,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,54,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,55,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,56,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,57,10.0,ok,10.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,58,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,59,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,60,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,61,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,62,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,63,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,64,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,65,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,66,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,67,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,68,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,69,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,70,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,71,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,72,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,73,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,74,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,75,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,76,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,77,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,78,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,79,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,80,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,81,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,82,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,83,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,84,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,85,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,86,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,87,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,88,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,89,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,90,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,91,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,92,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,93,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,94,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,95,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,96,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,97,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,98,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,NONE,99,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,0,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,1,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,2,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,3,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,4,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,5,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,6,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,7,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,8,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,9,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,10,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,11,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,12,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,13,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,14,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,15,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,16,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,17,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,18,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,19,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,20,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,21,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,22,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,23,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,24,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,25,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,26,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,27,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,28,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,29,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,30,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,31,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,32,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,33,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,34,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,35,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,36,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,37,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,38,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,39,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,40,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,41,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,42,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,43,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,44,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,45,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,46,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,47,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,48,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,49,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,50,5.0,ok,5.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,51,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,52,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,53,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,54,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,55,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,56,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,57,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,58,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,59,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,60,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,61,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,62,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,63,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,64,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,65,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,66,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,67,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,68,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,69,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,70,5.3,ok,5.3
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,71,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,72,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,73,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,74,5.6,ok,5.6
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,75,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,76,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,77,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,78,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,79,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,80,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,81,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,82,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,83,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,84,10.0,ok,10.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,85,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,86,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,87,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,88,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,89,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,90,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,91,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,92,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,93,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,94,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,95,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,96,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,97,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,98,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,SCREEN,99,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,0,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,1,2.3,ok,2.3
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,2,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,3,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,4,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,5,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,6,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,7,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,8,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,9,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,10,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,11,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,12,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,13,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,14,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,15,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,16,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,17,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,18,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,19,2.3,ok,2.3
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,20,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,21,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,22,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,23,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,24,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,25,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,26,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,27,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,28,2.3,ok,2.3
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,29,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,30,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,31,365.0,ok,365.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,32,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,33,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,34,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,35,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,36,365.0,ok,365.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,37,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,38,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,39,2.3,ok,2.3
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,40,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,41,365.0,ok,365.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,42,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,43,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,44,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,45,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,46,2.3,ok,2.3
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,47,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,48,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,49,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,50,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,51,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,52,2.3,ok,2.3
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,53,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,54,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,55,365.0,ok,365.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,56,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,57,365.0,ok,365.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,58,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,59,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,60,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,61,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,62,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,63,2.3,ok,2.3
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,64,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,65,365.0,ok,365.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,66,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,67,3.2,ok,3.2
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,68,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,69,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,70,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,71,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,72,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,73,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,74,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,75,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,76,365.0,ok,365.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,77,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,78,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,79,10.0,ok,10.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,80,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,81,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,82,2.3,ok,2.3
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,83,365.0,ok,365.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,84,10.0,ok,10.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,85,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,86,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,87,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,88,10.0,ok,10.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,89,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,90,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,91,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,92,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,93,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,94,2.3,ok,2.3
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,95,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,96,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,97,36.5,ok,36.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,98,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,AGE,99,10.0,ok,10.0
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,0,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,1,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,2,2.3,ok,2.3
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,3,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,4,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,5,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,6,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,7,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,8,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,9,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,10,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,11,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,12,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,13,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,14,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,15,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,16,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,17,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,18,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,19,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,20,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,21,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,22,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,23,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,24,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,25,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,26,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,27,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,28,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,29,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,30,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,31,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,32,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,33,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,34,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,35,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,36,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,37,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,38,3.5,ok,3.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,39,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,40,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,41,10.5,ok,10.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,42,2.5,ok,2.5
Qwen/Qwen2.5-7B-Instruct,DAYS,duration,DEAF,43,3.5,ok,3.5
