model,model_key,cell,wrapper,signal,task_id,family,correct,answer_key,raw_output
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T184,rate,1,150,150
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T185,rate,1,90,90
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T186,rate,1,45,45
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T187,rate,1,5,5
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T188,rate,1,60,60
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T189,rate,0,3.33333,3.33
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T190,rate,0,270,360
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T191,rate,0,5.33333,5.33
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T192,rate,1,45,45
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T193,rate,0,2.66667,2.67
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T194,rate,0,5.33333,5.33
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T195,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T196,rate,1,4.5,4.5
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T197,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T198,rate,1,60,60
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T199,rate,0,270,360
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S04,W5,S04,T200,rate,1,40,40
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T001,percentage,1,3480,"$3,480"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T002,percentage,0,312.5,62.5
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T003,percentage,0,288,28
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T004,percentage,0,1044,"$1,056"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T005,percentage,0,500,50
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T006,percentage,0,26.4,24
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T007,percentage,1,697,$697
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T008,percentage,1,540,$540
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T009,percentage,0,127.5,63
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T010,percentage,1,150,$150
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T011,percentage,1,1408,$1408
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T012,percentage,0,119,23
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T013,percentage,0,528,48
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T014,percentage,1,30,$30
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T015,percentage,0,552.5,$556.50
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T016,percentage,1,672,$672
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T017,percentage,1,2560,$2560
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T018,percentage,0,422.4,384
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T019,percentage,0,192,240
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T020,percentage,1,30,$30
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T021,percentage,0,108,45
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T022,percentage,0,196.8,$196
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T023,percentage,0,225,187.5
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T024,percentage,1,90,90
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T025,percentage,0,500,50
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T026,percentage,0,352,336
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T027,percentage,0,960,96
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T028,percentage,0,324,36
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T029,percentage,1,420,420
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T030,percentage,0,849.6,$864
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T031,percentage,1,476,$476
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T032,percentage,0,1100,1075
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T033,percentage,1,1560,"$1,560"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T034,percentage,1,196,196
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T035,percentage,1,156,$156
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T036,word_problem,0,4374,"$5,040"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T037,word_problem,0,3500,"$4,200"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T038,word_problem,0,3360,16800
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T039,word_problem,0,4200,$840
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T040,word_problem,0,1728,"$2,880"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T041,word_problem,1,3600,"$3,600"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T042,word_problem,0,12600,"$21,600"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T043,word_problem,1,3630,"$3,630"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T044,word_problem,0,8064,3360
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T045,word_problem,0,12600,"$15,600"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T046,word_problem,0,7840,"$14,000"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T047,word_problem,1,6720,$6720
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T048,word_problem,1,6000,"$6,000"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T049,word_problem,0,6480,"$10,080"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T050,word_problem,0,4375,"$3,750"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T051,word_problem,0,2700,"$2,520"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T052,word_problem,0,1680,840
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T053,word_problem,0,6930,"$6,330"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T054,word_problem,0,4752,"$6,240"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T055,word_problem,0,6480,$4320
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T056,word_problem,0,2916,"$16,200"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T057,word_problem,0,3456,"$4,320"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T058,word_problem,0,4800,"$6,400"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T059,word_problem,0,4200,2100
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T060,word_problem,0,5250,"$21,000"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T061,word_problem,0,4410,$1470
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T062,word_problem,0,4752,"$5,472"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T063,word_problem,0,6000,"$12,000"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T064,word_problem,0,5000,"$10,000"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T065,word_problem,0,10080,"$15,120"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T066,conversion,0,2160,21600
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T067,conversion,0,1152,1680
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T068,conversion,1,630,630
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T069,conversion,0,48000,3840
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T070,conversion,1,900,900
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T071,conversion,1,720,720
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T072,conversion,0,125000,10000
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T073,conversion,1,1440,"1,440"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T074,conversion,0,864,504
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T075,conversion,0,12000,1200
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T076,conversion,0,24000,"1,600"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T077,conversion,0,125000,18750
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T078,conversion,0,3000,1680
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T079,conversion,1,720,720
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T080,conversion,1,3000,3000
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T081,conversion,0,60000,12000
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T082,conversion,0,36000,21600
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T083,conversion,0,15000,1000
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T084,conversion,1,12000,12000
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T085,conversion,1,105,105
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T086,conversion,0,360,840
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T087,conversion,0,7000,1120
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T088,conversion,1,72,72
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T089,conversion,0,48000,7200
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T090,conversion,1,720,720
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T091,date,1,25 April 2026,25 April 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T092,date,0,10 June 2026,25 May 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T093,date,0,27 April 2026,27 April 2040
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T094,date,1,26 November 2026,26 November 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T095,date,0,08 October 2026,25 September 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T096,date,1,11 November 2026,11 November 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T097,date,1,16 March 2026,16 March 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T098,date,0,01 June 2026,25 May 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T099,date,0,16 October 2026,23 September 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T100,date,0,12 June 2026,13 Jun 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T101,date,0,24 June 2026,25 June 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T102,date,0,25 July 2026,25 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T103,date,1,14 November 2026,14 November 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T104,date,0,06 February 2027,15 January 2027
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T105,date,0,08 May 2026,04 April 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T106,date,0,30 October 2026,30 October 2030
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T107,date,0,05 June 2026,25 May 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T108,date,0,08 October 2026,8 October 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T109,date,0,10 August 2026,25 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T110,date,0,17 December 2026,14 December 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T111,date,0,13 January 2027,15 December 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T112,date,0,07 October 2026,25 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T113,date,0,26 August 2026,25 August 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T114,date,1,26 January 2026,26 January 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T115,date,0,18 September 2026,17 September 2026
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T116,table,1,North,North
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T117,table,0,1669,"2,689"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T118,table,1,West,West
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T119,table,0,North,720
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T120,table,0,West,North
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T121,table,0,503,193
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T122,table,1,Central,Central
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T123,table,0,South,510
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T124,table,0,1914,"2,874"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T125,table,0,499,162
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T126,table,0,1865,"2,865"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T127,table,0,Central,South
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T128,table,0,2623,"2,943"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T129,table,0,617,340
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T130,table,1,West,West
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T131,table,0,529,354
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T132,table,1,2156,"2,156"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T133,table,1,East,East
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T134,table,0,504,202
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T135,table,1,South,South
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T136,table,0,637,240
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T137,table,0,479,886 - 603 = 283
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T138,table,0,1792,"2,802"
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T139,table,0,492,123
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T140,table,0,760,163
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T141,table,1,473,813 - 340 = 473
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T142,table,1,Central,Central
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T143,table,0,South,265
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T144,table,0,294,123
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T145,table,0,160,122
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T146,logic,0,Devon,2
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T147,logic,1,Alex,Alex
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T148,logic,0,Gray,3
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T149,logic,0,Frankie,3
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T150,logic,1,Casey,Casey
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T151,logic,0,Devon,2
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T152,logic,1,Gray,Gray
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T153,logic,0,Casey,2
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T154,logic,1,Gray,Gray
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T155,logic,1,Alex,Alex
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T156,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T157,logic,0,Bailey,3
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T158,logic,1,Devon,Devon
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T159,logic,1,Alex,Alex
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T160,logic,0,Bailey,2
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T161,logic,0,Devon,3
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T162,logic,1,Alex,Alex
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T163,logic,0,Frankie,2
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T164,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T165,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T166,logic,1,Gray,Gray
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T167,logic,1,Alex,Alex
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T168,logic,1,Casey,Casey
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T169,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T170,logic,1,Bailey,Bailey
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T171,rate,1,2,2
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T172,rate,1,10,10
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T173,rate,1,4,4
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T174,rate,0,3.33333,3.33
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T175,rate,1,180,180
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T176,rate,1,1.2,1.2
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T177,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T178,rate,1,90,90
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T179,rate,1,3,3
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T180,rate,1,4,4
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T181,rate,0,3.2,3
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T182,rate,1,40,40
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T183,rate,0,3.33333,3.33
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T184,rate,1,150,150
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T185,rate,1,90,90
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T186,rate,1,45,45
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T187,rate,1,5,5
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T188,rate,1,60,60
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T189,rate,0,3.33333,3.33
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T190,rate,1,270,270
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T191,rate,0,5.33333,5.33
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T192,rate,1,45,45
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T193,rate,0,2.66667,2.67
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T194,rate,0,5.33333,5.33
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T195,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T196,rate,1,4.5,4.5
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T197,rate,1,30,30
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T198,rate,1,60,60
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T199,rate,1,270,270
meta-llama/Llama-3.1-8B-Instruct,llama,W5_S08,W5,S08,T200,rate,1,40,40
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T001,percentage,1,3480,"$3,480"
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T002,percentage,0,312.5,250
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T003,percentage,0,288,144
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T004,percentage,0,1044,"$1,056"
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T005,percentage,0,500,625
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T006,percentage,0,26.4,11.6
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T007,percentage,0,697,$698
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T008,percentage,1,540,$540
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T009,percentage,0,127.5,69.75
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T010,percentage,1,150,$150
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T011,percentage,0,1408,1280
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T012,percentage,0,119,122
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T013,percentage,1,528,528
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T014,percentage,0,30,20
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T015,percentage,0,552.5,$556.50
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T016,percentage,1,672,$672
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T017,percentage,1,2560,$2560
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T018,percentage,0,422.4,384
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T019,percentage,0,192,240
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T020,percentage,0,30,20
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T021,percentage,0,108,36
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T022,percentage,1,196.8,$196.80
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T023,percentage,0,225,195
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T024,percentage,0,90,9000
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T025,percentage,0,500,625
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T026,percentage,0,352,320
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T027,percentage,1,960,960
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T028,percentage,0,324,432
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T029,percentage,0,420,360
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T030,percentage,0,849.6,$864
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T031,percentage,0,476,364
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T032,percentage,0,1100,1062.50
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T033,percentage,0,1560,1440
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T034,percentage,0,196,182
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T035,percentage,0,156,120
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T036,word_problem,0,4374,$405
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T037,word_problem,0,3500,"$2,500"
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T038,word_problem,0,3360,1680
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T039,word_problem,0,4200,2100
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T040,word_problem,0,1728,1440
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T041,word_problem,0,3600,"$1,800"
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T042,word_problem,0,12600,2100
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T043,word_problem,0,3630,"$3,330"
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T044,word_problem,0,8064,2016
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T045,word_problem,0,12600,2100
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T046,word_problem,0,7840,"$14,000"
meta-llama/Llama-3.1-8B-Instruct,llama,W6_NONE,W6,NONE,T047,word_problem,1,6720,$6720
