model,model_key,condition,label,task_id,family,correct,answer_key,raw_output
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T049,word_problem,0,6480,720
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T050,word_problem,0,4375,875
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T051,word_problem,0,2700,810
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T052,word_problem,0,1680,840
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T053,word_problem,0,6930,7140
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T054,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T055,word_problem,0,6480,540
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T056,word_problem,0,2916,3402
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T057,word_problem,0,3456,936
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T058,word_problem,0,4800,1200
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T059,word_problem,1,4200,4200
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T060,word_problem,0,5250,4250
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T061,word_problem,0,4410,1190
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T062,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T063,word_problem,0,6000,600
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T064,word_problem,0,5000,2500
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T065,word_problem,0,10080,840
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T066,conversion,1,2160,2160
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T067,conversion,0,1152,384
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T068,conversion,1,630,630
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T069,conversion,0,48000,4800
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T070,conversion,1,900,900
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T071,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T072,conversion,0,125000,12500
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T073,conversion,1,1440,1440
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T074,conversion,0,864,288
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T075,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T076,conversion,1,24000,24000
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T077,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T078,conversion,0,3000,300
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T079,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T080,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T081,conversion,0,60000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T082,conversion,1,36000,36000
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T083,conversion,1,15000,15000
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T084,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T085,conversion,1,105,105
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T086,conversion,1,360,360
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T087,conversion,1,7000,7000
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T088,conversion,1,72,72
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T089,conversion,0,48000,4800
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T090,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T091,date,1,25 April 2026,25 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T092,date,0,10 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T093,date,1,27 April 2026,27 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T094,date,0,26 November 2026,25 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T095,date,0,08 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T096,date,0,11 November 2026,10 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T097,date,0,16 March 2026,23 March 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T098,date,0,01 June 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T099,date,0,16 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T100,date,0,12 June 2026,13 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T101,date,0,24 June 2026,23 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T102,date,1,25 July 2026,25 July 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T103,date,1,14 November 2026,14 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T104,date,0,06 February 2027,10 February 2027
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T105,date,0,08 May 2026,30 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T106,date,1,30 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T107,date,0,05 June 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T108,date,0,08 October 2026,14 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T109,date,0,10 August 2026,14 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T110,date,0,17 December 2026,24 December 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T111,date,0,13 January 2027,30 January 2027
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T112,date,0,07 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T113,date,0,26 August 2026,30 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T114,date,0,26 January 2026,25 January 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T115,date,0,18 September 2026,17 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T116,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T117,table,1,1669,1669
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T118,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T119,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T120,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T121,table,0,503,502
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T122,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T123,table,1,South,South
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T124,table,1,1914,1914
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T125,table,0,499,316
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T126,table,1,1865,1865
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T127,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T128,table,1,2623,2623
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T129,table,1,617,617
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T130,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T131,table,1,529,529
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T132,table,0,2156,1956
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T133,table,1,East,East
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T134,table,0,504,404
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T135,table,0,South,East
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T136,table,0,637,237
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T137,table,0,479,189
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T138,table,0,1792,1790
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T139,table,1,492,492
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T140,table,0,760,459
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T141,table,1,473,473
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T142,table,0,Central,North
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T143,table,1,South,South: 265
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T144,table,1,294,294
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T145,table,1,160,160
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T146,logic,0,Devon,2
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T147,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T148,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T149,logic,1,Frankie,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T150,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T151,logic,0,Devon,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T152,logic,0,Gray,Ellis
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T153,logic,0,Casey,Ellis
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T154,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T155,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T156,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T157,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T158,logic,0,Devon,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T159,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T160,logic,0,Bailey,2
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T161,logic,0,Devon,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T162,logic,1,Alex,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T163,logic,0,Frankie,Alex
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T164,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T165,logic,0,Bailey,Frankie
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T166,logic,1,Gray,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T167,logic,0,Alex,Gray
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T168,logic,1,Casey,Casey
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T169,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T170,logic,1,Bailey,Bailey
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T171,rate,1,2,2
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T172,rate,1,10,10
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T173,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T174,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T175,rate,1,180,180
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T176,rate,1,1.2,1.2
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T177,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T178,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T179,rate,1,3,3
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T180,rate,1,4,4
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T181,rate,1,3.2,3.2
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T182,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T183,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T184,rate,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T185,rate,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T186,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T187,rate,1,5,5
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T188,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T189,rate,0,3.33333,3.33
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T190,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T191,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T192,rate,1,45,45
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T193,rate,0,2.66667,2.67
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T194,rate,0,5.33333,5.33
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T195,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T196,rate,1,4.5,4.5
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T197,rate,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T198,rate,1,60,60
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T199,rate,1,270,270
Qwen/Qwen2.5-7B-Instruct,qwen,C05,indirect request,T200,rate,1,40,40
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T001,percentage,0,3480,3420
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T002,percentage,1,312.5,312.5
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T003,percentage,1,288,288
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T004,percentage,1,1044,1044
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T005,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T006,percentage,1,26.4,26.4
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T007,percentage,0,697,687
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T008,percentage,1,540,540
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T009,percentage,1,127.5,127.5
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T010,percentage,1,150,150
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T011,percentage,1,1408,1408
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T012,percentage,1,119,119
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T013,percentage,1,528,528
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T014,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T015,percentage,0,552.5,557.5
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T016,percentage,1,672,672
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T017,percentage,1,2560,2560
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T018,percentage,1,422.4,422.4
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T019,percentage,1,192,192
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T020,percentage,1,30,30
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T021,percentage,1,108,108
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T022,percentage,0,196.8,192
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T023,percentage,1,225,225
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T024,percentage,1,90,90
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T025,percentage,1,500,500
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T026,percentage,1,352,352
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T027,percentage,1,960,960
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T028,percentage,1,324,324
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T029,percentage,1,420,420
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T030,percentage,0,849.6,846
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T031,percentage,1,476,476
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T032,percentage,1,1100,1100
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T033,percentage,1,1560,1560
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T034,percentage,1,196,196
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T035,percentage,1,156,156
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T036,word_problem,0,4374,486
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T037,word_problem,1,3500,3500
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T038,word_problem,0,3360,840
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T039,word_problem,0,4200,770
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T040,word_problem,0,1728,576
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T041,word_problem,0,3600,3000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T042,word_problem,1,12600,12600
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T043,word_problem,0,3630,385
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T044,word_problem,0,8064,3360
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T045,word_problem,0,12600,10500
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T046,word_problem,0,7840,1960
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T047,word_problem,0,6720,1680
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T048,word_problem,1,6000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T049,word_problem,0,6480,720
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T050,word_problem,0,4375,875
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T051,word_problem,0,2700,900
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T052,word_problem,0,1680,840
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T053,word_problem,0,6930,7140
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T054,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T055,word_problem,0,6480,540
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T056,word_problem,0,2916,3240
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T057,word_problem,0,3456,576
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T058,word_problem,0,4800,1200
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T059,word_problem,1,4200,4200
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T060,word_problem,0,5250,850
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T061,word_problem,0,4410,1190
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T062,word_problem,0,4752,4356
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T063,word_problem,0,6000,600
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T064,word_problem,0,5000,500
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T065,word_problem,0,10080,840
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T066,conversion,1,2160,2160
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T067,conversion,0,1152,3552
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T068,conversion,1,630,630
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T069,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T070,conversion,1,900,900
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T071,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T072,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T073,conversion,1,1440,1440
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T074,conversion,0,864,288
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T075,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T076,conversion,1,24000,24000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T077,conversion,1,125000,125000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T078,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T079,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T080,conversion,1,3000,3000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T081,conversion,0,60000,6000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T082,conversion,1,36000,36000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T083,conversion,1,15000,15000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T084,conversion,1,12000,12000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T085,conversion,1,105,105
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T086,conversion,1,360,360
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T087,conversion,1,7000,7000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T088,conversion,1,72,72
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T089,conversion,1,48000,48000
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T090,conversion,1,720,720
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T091,date,0,25 April 2026,24 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T092,date,0,10 June 2026,30 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T093,date,0,27 April 2026,26 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T094,date,0,26 November 2026,25 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T095,date,0,08 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T096,date,0,11 November 2026,10 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T097,date,0,16 March 2026,23 March 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T098,date,0,01 June 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T099,date,0,16 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T100,date,1,12 June 2026,12 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T101,date,0,24 June 2026,23 June 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T102,date,1,25 July 2026,25 July 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T103,date,1,14 November 2026,14 November 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T104,date,0,06 February 2027,10 February 2027
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T105,date,0,08 May 2026,30 April 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T106,date,1,30 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T107,date,0,05 June 2026,30 May 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T108,date,0,08 October 2026,14 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T109,date,0,10 August 2026,14 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T110,date,0,17 December 2026,28 December 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T111,date,1,13 January 2027,13 January 2027
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T112,date,0,07 October 2026,30 October 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T113,date,0,26 August 2026,30 August 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T114,date,0,26 January 2026,25 February 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T115,date,1,18 September 2026,18 September 2026
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T116,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T117,table,0,1669,2269
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T118,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T119,table,1,North,North
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T120,table,1,West,West
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T121,table,1,503,503
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T122,table,1,Central,Central
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T123,table,0,South,340
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T124,table,0,1914,2114
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T125,table,0,499,316
Qwen/Qwen2.5-7B-Instruct,qwen,C06,high-context opening,T126,table,1,1865,1865
